amount,p_month,p_age,p_gender,postal_code_id,id
101555.71107,2015-02-01,55-64,M,6170,3775
128633.48822,2015-02-01,>=65,F,6170,2841
116054.73458,2015-02-01,>=65,M,6170,6748
10802.47974,2015-03-01,<=24,F,6170,7592
8243.49966,2015-03-01,<=24,M,6170,3706
70259.34422,2015-03-01,25-34,F,6170,5146
61251.54694,2015-03-01,25-34,M,6170,39
137119.88628,2015-03-01,35-44,F,6170,1952
131544.30854,2015-03-01,35-44,M,6170,8675
155157.59158,2015-03-01,45-54,F,6170,10031
125712.08654,2015-03-01,45-54,M,6170,4321
133661.97226,2015-03-01,55-64,F,6170,3886
83600.50791,2015-03-01,55-64,M,6170,659
146570.87774,2015-03-01,>=65,F,6170,6849
123422.74788,2015-03-01,>=65,M,6170,2712
13884.5414,2015-04-01,<=24,F,6170,4862
9204.5703,2015-04-01,<=24,M,6170,10255
71824.82484,2015-04-01,25-34,F,6170,8089
80661.09276,2015-04-01,25-34,M,6170,1446
123213.42742,2015-04-01,35-44,F,6170,408
94988.74894,2015-04-01,35-44,M,6170,5754
155437.62156,2015-04-01,45-54,F,6170,2715
95901.5598,2015-04-01,45-54,M,6170,6852
119602.08517,2015-04-01,55-64,F,6170,6612
105750.40868,2015-04-01,55-64,M,6170,2641
135823.00987,2015-04-01,>=65,F,6170,4328
107482.0273,2015-04-01,>=65,M,6170,954
11581.52978,2015-05-01,<=24,F,6170,4542
6911.94009,2015-05-01,<=24,M,6170,10056
76743.83409,2015-05-01,25-34,F,6170,8343
66428.46834,2015-05-01,25-34,M,6170,1603
162592.18216,2015-05-01,35-44,F,6170,560
133004.62204,2015-05-01,35-44,M,6170,6140
184343.18833,2015-05-01,45-54,F,6170,2440
127096.0944,2015-05-01,45-54,M,6170,6505
153366.0578,2015-05-01,55-64,F,6170,6921
90614.0773399999,2015-05-01,55-64,M,6170,3044
147346.96911,2015-05-01,>=65,F,6170,3915
115102.73466,2015-05-01,>=65,M,6170,793
11813.2998,2015-06-01,<=24,F,6170,880
6184.2597,2015-06-01,<=24,M,6170,4086
76955.18518,2015-06-01,25-34,F,6170,2009
72457.16182,2015-06-01,25-34,M,6170,8643
178998.88176,2015-06-01,35-44,F,6170,5198
132443.51164,2015-06-01,35-44,M,6170,9080
204716.89752,2015-06-01,45-54,F,6170,7461
153673.917,2015-06-01,45-54,M,6170,3487
176770.4261,2015-06-01,55-64,F,6170,3230
106143.58049,2015-06-01,55-64,M,6170,7369
143387.43228,2015-06-01,>=65,F,6170,10334
142612.90836,2015-06-01,>=65,M,6170,5084
9552.46003,2015-07-01,<=24,F,6170,4396
9424.72955,2015-07-01,<=24,M,6170,9986
70875.35489,2015-07-01,25-34,F,6170,8510
65809.62945,2015-07-01,25-34,M,6170,1787
174109.75808,2015-07-01,35-44,F,6170,127
153648.86916,2015-07-01,35-44,M,6170,5316
167000.21434,2015-07-01,45-54,F,6170,3599
164275.38254,2015-07-01,45-54,M,6170,7678
135124.41185,2015-07-01,55-64,F,6170,7081
107215.5928,2015-07-01,55-64,M,6170,3195
122767.42693,2015-07-01,>=65,F,6170,4771
106952.3201,2015-07-01,>=65,M,6170,1231
10298.74056,2015-08-01,<=24,F,6170,7694
10680.62864,2015-08-01,<=24,M,6170,3615
48746.04805,2015-08-01,25-34,F,6170,5259
60280.49867,2015-08-01,25-34,M,6170,18
92268.23618,2015-08-01,35-44,F,6170,2025
74700.33862,2015-08-01,35-44,M,6170,8577
91895.9424,2015-08-01,45-54,F,6170,9979
78045.92964,2015-08-01,45-54,M,6170,4377
70096.29914,2015-08-01,55-64,F,6170,3793
62085.97227,2015-08-01,55-64,M,6170,692
56355.7515,2015-08-01,>=65,F,6170,6800
63118.13291,2015-08-01,>=65,M,6170,2824
9974.68916,2015-09-01,<=24,F,6170,2943
9464.96034,2015-09-01,<=24,M,6170,7021
72477.91352,2015-09-01,25-34,F,6170,9400
66002.58763,2015-09-01,25-34,M,6170,5914
161094.95738,2015-09-01,35-44,F,6170,7948
121547.57684,2015-09-01,35-44,M,6170,10546
159264.40122,2015-09-01,45-54,F,6170,5066
103571.33121,2015-09-01,45-54,M,6170,1234
128953.8074,2015-09-01,55-64,F,6170,10103
118642.04218,2015-09-01,55-64,M,6170,4479
118554.96288,2015-09-01,>=65,F,6170,3504
102194.67109,2015-09-01,>=65,M,6170,7478
10914.11997,2015-10-01,<=24,F,6170,7290
7717.80066,2015-10-01,<=24,M,6170,3376
65060.06772,2015-10-01,25-34,F,6170,5492
62450.94216,2015-10-01,25-34,M,6170,9291
169498.84084,2015-10-01,35-44,F,6170,2236
116399.1692,2015-10-01,35-44,M,6170,8985
163931.98787,2015-10-01,45-54,F,6170,773
125280.89465,2015-10-01,45-54,M,6170,3939
157360.49576,2015-10-01,55-64,F,6170,4182
111437.21191,2015-10-01,55-64,M,6170,9890
146073.68065,2015-10-01,>=65,F,6170,6544
124977.43044,2015-10-01,>=65,M,6170,2404
10665.92945,2015-11-01,<=24,F,6170,4559
7709.57898,2015-11-01,<=24,M,6170,992
75738.64672,2015-11-01,25-34,F,6170,8354
63533.7213,2015-11-01,25-34,M,6170,1614
168197.36234,2015-11-01,35-44,F,6170,9602
117510.2588,2015-11-01,35-44,M,6170,6134
165979.95671,2015-11-01,45-54,F,6170,2425
116717.47388,2015-11-01,45-54,M,6170,6490
151956.92309,2015-11-01,55-64,F,6170,6907
105238.376,2015-11-01,55-64,M,6170,3030
137272.22022,2015-11-01,>=65,F,6170,3926
138146.49527,2015-11-01,>=65,M,6170,9884
12268.0199,2015-12-01,<=24,F,6170,4596
9970.7291,2015-12-01,<=24,M,6170,10211
85179.94472,2015-12-01,25-34,F,6170,8157
70110.60742,2015-12-01,25-34,M,6170,1554
218033.04088,2015-12-01,35-44,F,6170,599
141442.37991,2015-12-01,35-44,M,6170,6339
229216.49547,2015-12-01,45-54,F,6170,2635
144655.4492,2015-12-01,45-54,M,6170,6606
216434.06811,2015-12-01,55-64,F,6170,6861
127151.55823,2015-12-01,55-64,M,6170,2724
165850.03964,2015-12-01,>=65,F,6170,3902
137545.92584,2015-12-01,>=65,M,6170,667
32266.41138,2015-12-01,<=24,F,6171,7238
35724.0408,2015-12-01,<=24,M,6171,3075
239743.15961,2015-12-01,25-34,F,6171,5691
195066.24922,2015-12-01,25-34,M,6171,273
474317.01548,2015-12-01,35-44,F,6171,2142
484545.02398,2015-12-01,35-44,M,6171,8782
428761.46058,2015-12-01,45-54,F,6171,9735
430578.96868,2015-12-01,45-54,M,6171,3827
240313.3159,2015-12-01,55-64,F,6171,4253
331846.23208,2015-12-01,55-64,M,6171,965
209423.2502,2015-12-01,>=65,F,6171,6594
289547.07519,2015-12-01,>=65,M,6171,2700
186.18012,2015-01-01,<=24,F,6172,10019
1300.58004,2015-01-01,25-34,F,6172,1840
1115.56006,2015-01-01,25-34,M,6172,8412
580.93998,2015-01-01,35-44,F,6172,5418
734.70024,2015-01-01,35-44,M,6172,101
288.52,2015-01-01,45-54,F,6172,7604
298.69998,2015-01-01,45-54,M,6172,3718
102.66,2015-01-01,55-64,M,6172,7205
256.61988,2015-02-01,<=24,F,6172,6327
1670.39958,2015-02-01,25-34,F,6172,6427
1091.50016,2015-02-01,25-34,M,6172,2522
958.62014,2015-02-01,35-44,F,6172,10144
1324.8202,2015-02-01,35-44,M,6172,4688
278.20002,2015-02-01,45-54,F,6172,1670
180.82002,2015-02-01,45-54,M,6172,8251
98.95998,2015-02-01,55-64,F,6172,7864
654.29988,2015-03-01,<=24,F,6172,606
1524.86008,2015-03-01,25-34,F,6172,2416
1142.62016,2015-03-01,25-34,M,6172,6556
1074.62012,2015-03-01,35-44,F,6172,4593
1287.8998,2015-03-01,35-44,M,6172,10210
233.06004,2015-03-01,45-54,F,6172,8368
257.08,2015-03-01,45-54,M,6172,1572
452.17994,2015-04-01,<=24,F,6172,2180
531.64,2015-04-01,<=24,M,6172,8759
1833.25992,2015-04-01,25-34,F,6172,9847
367.12,2015-04-01,25-34,M,6172,3930
1732.5401,2015-04-01,35-44,F,6172,7197
2284.30008,2015-04-01,35-44,M,6172,3110
650.92,2015-04-01,45-54,F,6172,5499
264.54,2015-04-01,45-54,M,6172,210
63.82002,2015-04-01,55-64,M,6172,5408
156.86006,2015-05-01,<=24,F,6172,1826
112.16,2015-05-01,<=24,M,6172,8483
3520.23964,2015-05-01,25-34,F,6172,10045
1729.9403,2015-05-01,25-34,M,6172,4265
1509.9801,2015-05-01,35-44,F,6172,7535
1297.09968,2015-05-01,35-44,M,6172,3384
739.5399,2015-05-01,45-54,F,6172,5109
767.14002,2015-05-01,45-54,M,6172,71
483.78,2015-05-01,55-64,F,6172,9327
713.90024,2015-06-01,<=24,F,6172,8165
829.9,2015-06-01,<=24,M,6172,10580
1308.19988,2015-06-01,25-34,F,6172,4703
2097.14028,2015-06-01,25-34,M,6172,1073
2311.58,2015-06-01,35-44,F,6172,2533
2858.97978,2015-06-01,35-44,M,6172,6438
604.4599,2015-06-01,45-54,F,6172,9555
546.64002,2015-06-01,45-54,M,6172,6228
522.2,2015-06-01,55-64,F,6172,5992
94.90002,2015-06-01,>=65,M,6172,2293
690.06,2015-07-01,<=24,F,6172,1629
695.86,2015-07-01,<=24,M,6172,8303
3348.63954,2015-07-01,25-34,F,6172,10119
2905.00036,2015-07-01,25-34,M,6172,4418
824.56016,2015-07-01,35-44,F,6172,6720
1700.7198,2015-07-01,35-44,M,6172,2569
708.6,2015-07-01,45-54,F,6172,6283
607.45998,2015-07-01,45-54,M,6172,650
267.88,2015-07-01,55-64,F,6172,9417
232.04012,2015-08-01,<=24,F,6172,640
175.24,2015-08-01,<=24,M,6172,6266
1026.44004,2015-08-01,25-34,F,6172,2449
967.45972,2015-08-01,25-34,M,6172,6443
1340.91988,2015-08-01,35-44,F,6172,4672
1251.66,2015-08-01,35-44,M,6172,10183
335.88,2015-08-01,45-54,M,6172,1647
153.84,2015-08-01,55-64,F,6172,10411
173.82,2015-08-01,55-64,M,6172,7929
1041.54006,2015-09-01,<=24,F,6172,5600
1280.20032,2015-09-01,<=24,M,6172,9371
4640.00056,2015-09-01,25-34,F,6172,7118
565.75998,2015-09-01,25-34,M,6172,3131
1353.34036,2015-09-01,35-44,F,6172,751
2481.9601,2015-09-01,35-44,M,6172,3989
672.43992,2015-09-01,45-54,F,6172,2317
294.76008,2015-09-01,45-54,M,6172,8963
434.28,2015-09-01,55-64,F,6172,8540
782,2015-09-01,55-64,M,6172,1735
385.11984,2015-10-01,<=24,F,6172,9482
848.7,2015-10-01,<=24,M,6172,5999
3264.04002,2015-10-01,25-34,F,6172,2727
3373.25972,2015-10-01,25-34,M,6172,6864
1647.8001,2015-10-01,35-44,F,6172,4969
2480.2402,2015-10-01,35-44,M,6172,1315
1004.25996,2015-10-01,45-54,F,6172,8076
856.32,2015-10-01,45-54,M,6172,10497
426.94,2015-10-01,55-64,F,6172,1550
262.52002,2015-10-01,55-64,M,6172,8152
1243.38,2015-11-01,<=24,F,6172,1804
938.32002,2015-11-01,<=24,M,6172,8461
3278.2999,2015-11-01,25-34,F,6172,960
3639.59952,2015-11-01,25-34,M,6172,4243
7995.57962,2015-11-01,35-44,F,6172,7553
1839.53996,2015-11-01,35-44,M,6172,3402
930.52,2015-11-01,45-54,F,6172,5129
1094.46,2015-11-01,45-54,M,6172,9135
618.74004,2015-11-01,55-64,F,6172,269
886.10004,2015-11-01,55-64,M,6172,5683
1115.09976,2015-12-01,<=24,F,6172,1948
1763.6597,2015-12-01,<=24,M,6172,8671
2901.6401,2015-12-01,25-34,F,6172,9887
4857.44012,2015-12-01,25-34,M,6172,4178
3597.2602,2015-12-01,35-44,F,6172,7606
2305.21996,2015-12-01,35-44,M,6172,3720
1672.60016,2015-12-01,45-54,F,6172,5417
356.18,2015-12-01,45-54,M,6172,100
827.81998,2015-12-01,55-64,F,6172,9293
248.74,2015-12-01,55-64,M,6172,5495
12998.40991,2015-01-01,<=24,F,6173,1498
18893.86099,2015-01-01,<=24,M,6173,7961
187887.27923,2015-01-01,25-34,F,6173,10293
170497.65473,2015-01-01,25-34,M,6173,4818
456818.31811,2015-01-01,35-44,F,6173,6997
409325.12308,2015-01-01,35-44,M,6173,2919
213540.19192,2015-01-01,45-54,F,6173,5977
218946.05412,2015-01-01,45-54,M,6173,477
81296.31923,2015-01-01,55-64,F,6173,9545
91956.95187,2015-01-01,55-64,M,6173,6206
42877.80043,2015-01-01,>=65,F,6173,1745
46719.22032,2015-01-01,>=65,M,6173,8550
11439.94011,2015-02-01,<=24,F,6173,7252
12888.79045,2015-02-01,<=24,M,6173,3339
152150.21931,2015-02-01,25-34,F,6173,5485
129508.03709,2015-02-01,25-34,M,6173,202
389832.28944,2015-02-01,35-44,F,6173,2276
351003.14243,2015-02-01,35-44,M,6173,9026
162483.88497,2015-02-01,45-54,F,6173,9861
166131.03458,2015-02-01,45-54,M,6173,3953
65533.23988,2015-02-01,55-64,F,6173,4236
75856.77926,2015-02-01,55-64,M,6173,825
32709.07919,2015-02-01,>=65,F,6173,6538
38379.82048,2015-02-01,>=65,M,6173,2399
13020.65973,2015-03-01,<=24,F,6173,3245
16925.06998,2015-03-01,<=24,M,6173,7384
165628.15941,2015-03-01,25-34,F,6173,168
136433.78706,2015-03-01,25-34,M,6173,5505
628401.68176,2015-03-01,35-44,F,6173,8951
512925.64721,2015-03-01,35-44,M,6173,2305
186543.61889,2015-03-01,45-54,F,6173,4012
174151.42762,2015-03-01,45-54,M,6173,9841
72096.23969,2015-03-01,55-64,F,6173,874
82269.06083,2015-03-01,55-64,M,6173,4074
35108.54066,2015-03-01,>=65,F,6173,2493
54380.38021,2015-03-01,>=65,M,6173,6398
10945.76096,2015-04-01,<=24,F,6173,10105
10738.14019,2015-04-01,<=24,M,6173,4485
159147.10359,2015-04-01,25-34,F,6173,1707
136913.19735,2015-04-01,25-34,M,6173,8288
420538.16537,2015-04-01,35-44,F,6173,6224
350083.20195,2015-04-01,35-44,M,6173,521
186084.3443,2015-04-01,45-54,F,6173,6409
178684.42924,2015-04-01,45-54,M,6173,2504
73275.47133,2015-04-01,55-64,F,6173,2938
72822.75126,2015-04-01,55-64,M,6173,7016
39480.62035,2015-04-01,>=65,F,6173,765
56178.85116,2015-04-01,>=65,M,6173,4017
13393.27993,2015-05-01,<=24,F,6173,10306
12502.66979,2015-05-01,<=24,M,6173,4748
176093.92876,2015-05-01,25-34,F,6173,1473
148415.52735,2015-05-01,25-34,M,6173,7988
470729.02666,2015-05-01,35-44,F,6173,5873
584957.9724,2015-05-01,35-44,M,6173,373
234760.71083,2015-05-01,45-54,F,6173,6791
189541.11982,2015-05-01,45-54,M,6173,2816
85372.48758,2015-05-01,55-64,F,6173,2578
109117.96885,2015-05-01,55-64,M,6173,6730
56460.25946,2015-05-01,>=65,F,6173,896
40948.79067,2015-05-01,>=65,M,6173,4388
15776.95016,2015-06-01,<=24,F,6173,3892
17987.22941,2015-06-01,<=24,M,6173,662
182364.71421,2015-06-01,25-34,F,6173,9004
154191.26215,2015-06-01,25-34,M,6173,2256
675494.13434,2015-06-01,35-44,F,6173,9282
399809.62366,2015-06-01,35-44,M,6173,5475
222073.48263,2015-06-01,45-54,F,6173,3104
202717.37567,2015-06-01,45-54,M,6173,7192
83039.98818,2015-06-01,55-64,F,6173,7585
95827.38046,2015-06-01,55-64,M,6173,3700
44152.93047,2015-06-01,>=65,F,6173,4602
41160.33967,2015-06-01,>=65,M,6173,10215
14246.54952,2015-07-01,<=24,F,6173,9880
18601.30001,2015-07-01,<=24,M,6173,3920
209157.61047,2015-07-01,25-34,F,6173,2160
185156.15308,2015-07-01,25-34,M,6173,8800
513347.75469,2015-07-01,35-44,F,6173,5675
443564.75838,2015-07-01,35-44,M,6173,263
236342.71014,2015-07-01,45-54,F,6173,7296
231729.0909,2015-07-01,45-54,M,6173,3309
88497.03896,2015-07-01,55-64,F,6173,3394
94321.13132,2015-07-01,55-64,M,6173,7545
44468.21972,2015-07-01,>=65,F,6173,996
50724.26037,2015-07-01,>=65,M,6173,4569
11014.74028,2015-08-01,<=24,F,6173,3322
13625.01066,2015-08-01,<=24,M,6173,7309
140298.14457,2015-08-01,25-34,F,6173,234
126881.93792,2015-08-01,25-34,M,6173,5460
352990.69746,2015-08-01,35-44,F,6173,9044
301445.57298,2015-08-01,35-44,M,6173,2212
159359.28797,2015-08-01,45-54,F,6173,3909
148045.42977,2015-08-01,45-54,M,6173,9873
58391.63123,2015-08-01,55-64,F,6173,839
68801.06991,2015-08-01,55-64,M,6173,4159
41279.77055,2015-08-01,>=65,F,6173,2446
32868.56024,2015-08-01,>=65,M,6173,6511
13295.24929,2015-09-01,<=24,F,6173,6620
15791.85063,2015-09-01,<=24,M,6173,2649
167497.14454,2015-09-01,25-34,F,6173,6117
137108.63239,2015-09-01,25-34,M,6173,9630
486425.76291,2015-09-01,35-44,F,6173,10638
414798.85548,2015-09-01,35-44,M,6173,8373
217613.17625,2015-09-01,45-54,F,6173,1136
203140.67251,2015-09-01,45-54,M,6173,4584
75702.38849,2015-09-01,55-64,F,6173,4854
83790.17102,2015-09-01,55-64,M,6173,10249
39568.51894,2015-09-01,>=65,F,6173,7210
40640.91107,2015-09-01,>=65,M,6173,3122
15772.74924,2015-10-01,<=24,F,6173,3592
15465.89132,2015-10-01,<=24,M,6173,7757
181198.09001,2015-10-01,25-34,F,6173,9086
154443.9455,2015-10-01,25-34,M,6173,5212
499388.66122,2015-10-01,35-44,F,6173,8609
435058.12176,2015-10-01,35-44,M,6173,1975
243679.43376,2015-10-01,45-54,F,6173,4349
219496.68873,2015-10-01,45-54,M,6173,920
85906.44758,2015-10-01,55-64,F,6173,9780
77446.31342,2015-10-01,55-64,M,6173,3738
49615.17993,2015-10-01,>=65,F,6173,2846
54246.56067,2015-10-01,>=65,M,6173,6753
16119.47917,2015-11-01,<=24,F,6173,1227
15819.68939,2015-11-01,<=24,M,6173,4763
185237.84422,2015-11-01,25-34,F,6173,10540
159320.83228,2015-11-01,25-34,M,6173,8009
776380.96484,2015-11-01,35-44,F,6173,5853
424735.85211,2015-11-01,35-44,M,6173,9412
257129.67598,2015-11-01,45-54,F,6173,6780
225566.98658,2015-11-01,45-54,M,6173,2804
89789.76265,2015-11-01,55-64,F,6173,2555
91582.32021,2015-11-01,55-64,M,6173,6706
47398.44971,2015-11-01,>=65,F,6173,9993
54670.49828,2015-11-01,>=65,M,6173,4408
16021.89025,2015-12-01,<=24,F,6173,10331
17786.93926,2015-12-01,<=24,M,6173,5079
201496.19573,2015-12-01,25-34,F,6173,1365
152151.55796,2015-12-01,25-34,M,6173,7905
842796.90951,2015-12-01,35-44,F,6173,5978
530977.78915,2015-12-01,35-44,M,6173,478
306140.89755,2015-12-01,45-54,F,6173,6994
284068.61118,2015-12-01,45-54,M,6173,2917
99906.79312,2015-12-01,55-64,F,6173,2518
126032.74253,2015-12-01,55-64,M,6173,6424
68596.87066,2015-12-01,>=65,F,6173,887
81100.11163,2015-12-01,>=65,M,6173,4096
2271.22004,2015-01-01,<=24,F,6174,1316
7170.93962,2015-01-01,<=24,M,6174,4970
56449.09784,2015-01-01,25-34,F,6174,10448
47738.96188,2015-01-01,25-34,M,6174,7833
163381.7212,2015-01-01,35-44,F,6174,5998
121557.21626,2015-01-01,35-44,M,6174,9481
81139.96208,2015-01-01,45-54,F,6174,6947
66018.41718,2015-01-01,45-54,M,6174,2976
27864.45908,2015-01-01,55-64,F,6174,2374
26478.73928,2015-01-01,55-64,M,6174,6514
13492.82016,2015-01-01,>=65,F,6174,9900
18004.8408,2015-01-01,>=65,M,6174,4202
3214.33994,2015-02-01,<=24,F,6174,5590
3699.4997,2015-02-01,<=24,M,6174,9366
50707.90118,2015-02-01,25-34,F,6174,7132
46349.04194,2015-02-01,25-34,M,6174,3145
147672.84078,2015-02-01,35-44,F,6174,757
100338.31984,2015-02-01,35-44,M,6174,4004
75883.17786,2015-02-01,45-54,F,6174,2300
59956.7415,2015-02-01,45-54,M,6174,8946
21615.35912,2015-02-01,55-64,F,6174,8553
26822.12042,2015-02-01,55-64,M,6174,1748
10808.41946,2015-02-01,>=65,F,6174,6212
20918.92004,2015-02-01,>=65,M,6174,514
3696.18032,2015-03-01,<=24,F,6174,9315
4156.85954,2015-03-01,<=24,M,6174,5715
60000.69562,2015-03-01,25-34,F,6174,3097
49870.04222,2015-03-01,25-34,M,6174,7184
156581.07514,2015-03-01,35-44,F,6174,3949
127745.70314,2015-03-01,35-44,M,6174,776
79336.11776,2015-03-01,45-54,F,6174,9017
64927.79662,2015-03-01,45-54,M,6174,2268
25459.74116,2015-03-01,55-64,F,6174,1859
27946.13926,2015-03-01,55-64,M,6174,8431
20708.1601,2015-03-01,>=65,F,6174,566
22170.84084,2015-03-01,>=65,M,6174,6087
3223.60008,2015-04-01,<=24,F,6174,10608
3864.99996,2015-04-01,<=24,M,6174,8145
57654.42214,2015-04-01,25-34,F,6174,1150
46804.94404,2015-04-01,25-34,M,6174,4607
161928.63036,2015-04-01,35-44,F,6174,6529
121247.4189,2015-04-01,35-44,M,6174,2389
69913.50062,2015-04-01,45-54,F,6174,6079
59028.66042,2015-04-01,45-54,M,6174,9608
23998.74034,2015-04-01,55-64,F,6174,445
30248.61948,2015-04-01,55-64,M,6174,6013
19526.34036,2015-04-01,>=65,F,6174,2267
13742.39986,2015-04-01,>=65,M,6174,9016
4489.08068,2015-05-01,<=24,F,6174,10463
6231.7207,2015-05-01,<=24,M,6174,7772
62829.12014,2015-05-01,25-34,F,6174,1277
47221.32002,2015-05-01,25-34,M,6174,4989
195304.46992,2015-05-01,35-44,F,6174,6834
126483.35702,2015-05-01,35-44,M,6174,2786
75945.4189,2015-05-01,45-54,F,6174,5818
74466.57666,2015-05-01,45-54,M,6174,9435
33533.11924,2015-05-01,55-64,F,6174,593
28877.69942,2015-05-01,55-64,M,6174,6388
20494.60078,2015-05-01,>=65,F,6174,1896
24511.5001,2015-05-01,>=65,M,6174,8714
3052.51986,2015-06-01,<=24,F,6174,8884
8096.84054,2015-06-01,<=24,M,6174,2094
65382.88124,2015-06-01,25-34,F,6174,3991
46349.30078,2015-06-01,25-34,M,6174,9830
198339.68508,2015-06-01,35-44,F,6174,3125
152715.6606,2015-06-01,35-44,M,6174,7112
85525.3818,2015-06-01,45-54,F,6174,176
83683.07736,2015-06-01,45-54,M,6174,5520
28534.13836,2015-06-01,55-64,F,6174,5263
23142.00112,2015-06-01,55-64,M,6174,9213
16462.08042,2015-06-01,>=65,F,6174,8268
15550.621,2015-06-01,>=65,M,6174,1687
2822.23968,2015-07-01,<=24,F,6174,2355
7436.15988,2015-07-01,<=24,M,6174,8908
53562.41916,2015-07-01,25-34,F,6174,705
52077.12074,2015-07-01,25-34,M,6174,3821
168123.31254,2015-07-01,35-44,F,6174,7339
131753.17392,2015-07-01,35-44,M,6174,3283
74336.18312,2015-07-01,45-54,F,6174,5632
72538.12274,2015-07-01,45-54,M,6174,9346
25224.3391,2015-07-01,55-64,F,6174,8
31144.71918,2015-07-01,55-64,M,6174,5242
16489.93952,2015-07-01,>=65,F,6174,1520
17159.56064,2015-07-01,>=65,M,6174,8233
4360.18002,2015-08-01,<=24,F,6174,9356
3090.08978,2015-08-01,<=24,M,6174,5654
37581.40206,2015-08-01,25-34,F,6174,3217
35720.09936,2015-08-01,25-34,M,6174,7103
106246.138,2015-08-01,35-44,F,6174,4030
77134.11688,2015-08-01,35-44,M,6174,732
41106.19892,2015-08-01,45-54,F,6174,8887
42103.02248,2015-08-01,45-54,M,6174,2334
21504.53986,2015-08-01,55-64,F,6174,1774
18247.27992,2015-08-01,55-64,M,6174,8497
9625.28026,2015-08-01,>=65,F,6174,546
13414.49946,2015-08-01,>=65,M,6174,6182
7509.5,2015-09-01,<=24,F,6174,6313
6374.8001,2015-09-01,<=24,M,6174,624
67907.87698,2015-09-01,25-34,F,6174,6437
51680.96004,2015-09-01,25-34,M,6174,2532
196169.92092,2015-09-01,35-44,F,6174,10152
129525.85184,2015-09-01,35-44,M,6174,4706
101642.77768,2015-09-01,45-54,F,6174,1659
108398.64208,2015-09-01,45-54,M,6174,8240
32934.66022,2015-09-01,55-64,F,6174,7876
21267.25868,2015-09-01,55-64,M,6174,10423
19109.4608,2015-09-01,>=65,F,6174,5541
19587.94098,2015-09-01,>=65,M,6174,9273
4810.5397,2015-10-01,<=24,F,6174,99
5242.38034,2015-10-01,<=24,M,6174,5416
63716.40292,2015-10-01,25-34,F,6174,3453
45954.52306,2015-10-01,25-34,M,6174,7515
189565.00366,2015-10-01,35-44,F,6174,4300
133018.86252,2015-10-01,35-44,M,6174,10020
98620.91764,2015-10-01,45-54,F,6174,8672
81967.70282,2015-10-01,45-54,M,6174,1949
37311.85974,2015-10-01,55-64,F,6174,2172
31378.27998,2015-10-01,55-64,M,6174,8751
18016.33982,2015-10-01,>=65,F,6174,9454
21644.80014,2015-10-01,>=65,M,6174,5770
4647.96042,2015-11-01,<=24,F,6174,1414
5775.27932,2015-11-01,<=24,M,6174,7796
61448.2616,2015-11-01,25-34,F,6174,10374
43602.1209,2015-11-01,25-34,M,6174,5008
168564.65,2015-11-01,35-44,F,6174,6819
123391.20924,2015-11-01,35-44,M,6174,2771
90181.0785,2015-11-01,45-54,F,6174,5789
65175.98162,2015-11-01,45-54,M,6174,376
39199.09924,2015-11-01,55-64,F,6174,9638
29201.67986,2015-11-01,55-64,M,6174,6376
23691.44098,2015-11-01,>=65,F,6174,1920
29434.46012,2015-11-01,>=65,M,6174,8738
4922.3403,2015-12-01,<=24,F,6174,10496
5358.81972,2015-12-01,<=24,M,6174,8075
58169.52486,2015-12-01,25-34,F,6174,1188
49629.4822,2015-12-01,25-34,M,6174,4877
177442.80152,2015-12-01,35-44,F,6174,6941
147390.6254,2015-12-01,35-44,M,6174,2970
89990.54292,2015-12-01,45-54,F,6174,6000
88533.2804,2015-12-01,45-54,M,6174,9483
31589.56032,2015-12-01,55-64,F,6174,569
36859.6792,2015-12-01,55-64,M,6174,6092
29696.50142,2015-12-01,>=65,F,6174,1867
30918.2388,2015-12-01,>=65,M,6174,8439
22874.26118,2015-01-01,<=24,F,6175,1545
23924.83996,2015-01-01,<=24,M,6175,8137
101462.42446,2015-01-01,25-34,F,6175,10204
75036.5664,2015-01-01,25-34,M,6175,4577
243997.59562,2015-01-01,35-44,F,6175,6545
170628.62676,2015-01-01,35-44,M,6175,2405
285418.31998,2015-01-01,45-54,F,6175,6114
189656.1235,2015-01-01,45-54,M,6175,578
158668.68928,2015-01-01,55-64,F,6175,9497
153090.71526,2015-01-01,55-64,M,6175,6029
103538.35796,2015-01-01,>=65,F,6175,2231
91295.95766,2015-01-01,>=65,M,6175,8980
22925.00896,2015-02-01,<=24,F,6175,7470
18365.62072,2015-02-01,<=24,M,6175,3496
81702.03924,2015-02-01,25-34,F,6175,5297
72268.0011,2015-02-01,25-34,M,6175,144
199406.61038,2015-02-01,35-44,F,6175,1725
157347.93534,2015-02-01,35-44,M,6175,8530
